,date,MAX_AVG_LOAD,maxtempC,mintempC,avgtempC,totalprecipMM,weatherDesc,humidity,cloudcover,HeatIndexC,WindChillC,FeelsLikeC,windspeedKmph,winddirdegree,week_id,Weekday,is_weekend,residential_percent_change_from_baseline,workplaces_percent_change_from_baseline,transit_stations_percent_change_from_baseline,parks_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,retail_and_recreation_percent_change_from_baseline
0,2017-01-01,2870.0,9,3,5,0.2,Sunny,54,22,5,4,4,5,227,1.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2017-01-02,3115.0,10,2,5,0.0,Sunny,56,1,5,3,3,10,302,1.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017-01-03,3025.0,9,2,5,0.0,Sunny,53,1,5,4,4,5,148,1.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2017-01-04,3005.0,10,2,5,0.0,Sunny,44,2,5,5,5,4,159,1.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2017-01-05,2865.0,11,3,7,0.0,Overcast,43,54,7,5,5,11,140,1.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2017-01-06,2710.0,14,4,8,0.0,Sunny,42,5,8,7,7,8,167,1.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2017-01-07,2880.0,13,6,8,0.0,Sunny,36,0,8,6,6,12,267,1.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2017-01-08,3030.0,9,3,5,0.0,Sunny,52,4,5,2,2,15,265,2.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2017-01-09,3070.0,8,2,4,0.0,Sunny,61,8,4,1,1,15,267,2.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2017-01-10,3090.0,11,1,5,0.0,Sunny,45,11,5,4,4,10,167,2.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2017-01-11,2930.0,12,3,7,0.0,Sunny,35,26,7,5,5,9,164,2.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2017-01-12,2840.0,15,4,8,0.0,Sunny,35,46,8,7,7,10,222,2.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2017-01-13,2765.0,12,4,7,0.0,Sunny,60,8,7,5,5,10,270,2.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2017-01-14,3025.0,13,5,9,2.0,Patchy rain possible,44,48,9,8,8,8,142,2.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2017-01-15,3010.0,13,6,9,1.3,Sunny,60,7,9,8,8,10,281,3.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2017-01-16,2930.0,14,4,9,0.0,Overcast,62,61,9,7,7,10,126,3.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2017-01-17,2827.5,16,7,11,0.0,Overcast,40,61,11,10,10,7,156,3.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2017-01-18,2740.0,17,8,12,0.0,Overcast,33,55,12,11,11,9,284,3.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2017-01-19,2722.5,13,5,9,0.0,Sunny,56,1,9,7,7,8,329,3.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2017-01-20,2475.0,13,5,9,0.0,Sunny,42,15,9,8,8,4,111,3.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2017-01-21,2835.0,12,5,8,0.0,Sunny,50,1,8,6,6,11,308,3.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2017-01-22,2760.0,11,3,7,0.0,Sunny,55,7,7,6,6,6,197,4.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2017-01-23,2735.0,13,4,8,0.0,Sunny,37,5,8,8,8,5,126,4.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2017-01-24,2810.0,16,5,11,0.0,Sunny,33,14,11,9,9,11,147,4.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2017-01-25,2740.0,17,11,13,0.8,Partly cloudy,37,42,13,13,13,11,243,4.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2017-01-26,2765.0,14,7,10,0.0,Sunny,66,22,10,8,8,16,280,4.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2017-01-27,2735.0,8,3,6,1.1,Patchy light drizzle,70,31,6,1,1,38,275,4.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2017-01-28,2995.0,7,1,4,0.3,Partly cloudy,69,45,4,-2,-2,35,275,4.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2017-01-29,2955.0,10,2,6,0.2,Sunny,63,19,6,4,4,8,188,5.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2017-01-30,2890.0,13,4,7,0.0,Sunny,50,1,7,5,5,13,245,5.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2017-01-31,3107.5,10,2,6,0.0,Sunny,67,10,6,3,3,15,290,5.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2017-02-01,3120.0,8,1,4,0.1,Sunny,68,24,4,0,0,20,295,5.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2017-02-02,2980.0,8,0,3,0.0,Sunny,50,0,3,1,1,9,252,5.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2017-02-03,2720.0,10,1,5,0.0,Sunny,31,0,5,3,3,9,140,5.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2017-02-04,2955.0,12,3,7,0.0,Sunny,15,10,7,5,5,11,144,5.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2017-02-05,2860.0,14,2,8,0.0,Sunny,17,0,8,7,7,8,248,6.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2017-02-06,2820.0,14,4,9,0.0,Sunny,32,0,9,7,7,8,133,6.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2017-02-07,2742.5,16,5,10,0.0,Sunny,22,0,10,8,8,16,139,6.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2017-02-08,2857.5,18,7,11,0.2,Sunny,27,6,11,10,10,12,230,6.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2017-02-09,2615.0,13,5,9,0.0,Sunny,42,2,9,8,8,8,213,6.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2017-02-10,2485.0,15,5,10,0.0,Sunny,39,2,10,9,9,8,107,6.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2017-02-11,2675.0,14,5,9,0.0,Sunny,44,2,9,8,8,9,273,6.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2017-02-12,2860.0,12,5,8,0.0,Sunny,61,10,8,5,5,18,295,7.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2017-02-13,2910.0,10,4,6,0.1,Sunny,69,18,6,3,3,18,279,7.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2017-02-14,3025.0,11,3,6,0.0,Sunny,63,11,6,3,3,15,271,7.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2017-02-15,3035.0,9,3,5,0.0,Sunny,67,20,5,1,1,21,280,7.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2017-02-16,3095.0,7,1,4,3.6,Sunny,73,32,4,-1,-1,24,270,7.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2017-02-17,2750.0,7,0,3,0.1,Sunny,57,10,3,0,0,11,325,7.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2017-02-18,2960.0,10,0,5,0.0,Sunny,45,0,5,3,3,10,118,7.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2017-02-19,2870.0,12,1,7,0.0,Sunny,21,0,7,4,4,12,130,8.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2017-02-20,2820.0,14,2,8,0.0,Sunny,19,0,8,7,7,7,216,8.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2017-02-21,2745.0,13,4,8,0.0,Sunny,32,0,8,7,7,8,298,8.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2017-02-22,2880.0,13,4,8,0.4,Sunny,41,32,8,7,7,12,193,8.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2017-02-23,2605.0,14,4,9,0.0,Sunny,54,7,9,7,7,12,141,8.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2017-02-24,2455.0,16,6,11,0.0,Sunny,26,0,11,9,9,12,98,8.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2017-02-25,2610.0,17,6,11,0.0,Sunny,19,0,11,10,10,11,135,8.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2017-02-26,2475.0,18,7,13,0.0,Sunny,16,0,13,12,12,9,127,9.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2017-02-27,2460.0,20,8,14,0.0,Sunny,19,13,14,14,14,12,150,9.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2017-02-28,2567.5,23,10,16,1.7,Partly cloudy,29,25,16,16,16,9,199,9.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2017-03-01,2685.0,17,10,13,4.2,Sunny,52,7,13,12,12,19,285,9.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2017-03-02,2545.0,16,8,12,0.0,Sunny,54,4,12,10,10,18,286,9.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2017-03-03,2550.0,16,7,11,0.0,Sunny,54,4,11,10,10,14,282,9.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2017-03-04,2635.0,16,6,11,0.0,Sunny,50,1,11,10,10,8,327,9.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2017-03-05,2505.0,16,7,12,0.0,Sunny,46,1,12,11,11,9,97,10.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2017-03-06,2460.0,19,8,13,0.0,Sunny,35,1,13,13,13,10,113,10.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2017-03-07,2450.0,18,9,13,0.0,Sunny,36,0,13,12,12,12,318,10.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2017-03-08,2420.0,18,7,13,0.0,Sunny,37,0,13,12,12,5,257,10.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2017-03-09,2325.0,23,10,17,0.0,Sunny,20,0,17,16,16,10,164,10.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2017-03-10,2152.5,21,11,16,0.5,Sunny,27,2,16,15,15,17,249,10.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2017-03-11,2550.0,16,9,12,0.0,Sunny,41,5,12,11,11,22,244,10.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2017-03-12,2420.0,20,9,14,0.0,Sunny,35,5,14,13,13,20,224,11.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2017-03-13,2635.0,16,8,12,0.0,Sunny,45,3,12,10,10,19,292,11.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2017-03-14,2577.5,16,6,11,0.0,Sunny,42,0,11,10,10,8,306,11.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2017-03-15,2590.0,17,7,11,0.0,Sunny,51,5,11,10,10,15,264,11.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2017-03-16,2660.0,14,5,9,0.0,Sunny,50,3,9,8,8,12,293,11.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2017-03-17,2460.0,19,6,13,0.0,Sunny,34,10,13,13,13,5,160,11.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2017-03-18,2530.0,22,12,17,0.7,Partly cloudy,20,66,17,17,17,10,244,11.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2017-03-19,2615.0,16,9,12,0.9,Sunny,56,11,12,10,10,25,296,12.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2017-03-20,2690.0,16,6,11,0.0,Sunny,46,3,11,9,9,18,286,12.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2017-03-21,2560.0,19,8,14,0.0,Overcast,30,42,14,13,13,9,239,12.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2017-03-22,2570.0,19,11,14,4.4,Partly cloudy,38,40,14,14,14,8,218,12.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2017-03-23,2460.0,18,9,14,0.0,Sunny,37,18,14,13,13,10,258,12.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2017-03-24,2332.5,16,8,12,0.0,Sunny,39,2,12,11,11,12,328,12.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2017-03-25,2460.0,17,8,13,0.0,Sunny,44,7,13,12,12,9,142,12.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2017-03-26,2415.0,19,9,15,0.0,Sunny,35,0,15,14,14,8,179,13.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2017-03-27,2415.0,22,10,16,0.0,Partly cloudy,33,41,16,15,15,12,260,13.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2017-03-28,2427.5,20,9,15,0.0,Sunny,24,18,15,14,14,13,297,13.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2017-03-29,2340.0,22,10,17,0.0,Sunny,26,4,17,17,17,7,123,13.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2017-03-30,2315.0,25,13,19,0.0,Sunny,26,18,18,19,19,18,211,13.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2017-03-31,2132.5,23,11,17,0.2,Sunny,33,17,17,17,17,17,270,13.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2017-04-01,2405.0,19,12,15,0.1,Sunny,40,5,15,14,14,22,274,13.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2017-04-02,2525.0,17,9,13,0.0,Sunny,53,7,13,11,11,18,291,14.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2017-04-03,2370.0,19,8,14,0.0,Sunny,45,1,14,13,13,10,243,14.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2017-04-04,2380.0,24,11,18,0.0,Sunny,31,1,18,17,17,16,113,14.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2017-04-05,2322.5,27,13,20,0.0,Sunny,22,1,20,20,20,17,202,14.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2017-04-06,2250.0,26,13,19,0.0,Sunny,25,2,19,19,19,21,285,14.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2017-04-07,2130.0,21,11,15,0.0,Sunny,34,2,15,15,15,17,288,14.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2017-04-08,2350.0,23,10,17,0.0,Sunny,28,3,17,16,16,11,287,14.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2017-04-09,2377.5,24,13,19,0.0,Sunny,28,11,19,19,19,12,298,15.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2017-04-10,2305.0,27,15,20,0.0,Sunny,29,27,20,20,20,9,190,15.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2017-04-11,2275.0,28,16,22,1.9,Partly cloudy,25,33,22,22,22,8,176,15.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2017-04-12,2282.5,30,17,23,4.8,Sunny,31,19,23,23,23,13,180,15.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2017-04-13,2260.0,27,16,21,13.2,Patchy rain possible,49,29,21,21,21,28,223,15.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2017-04-14,2120.0,18,13,15,1.3,Sunny,48,14,15,14,14,18,284,15.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2017-04-15,2380.0,19,10,14,0.0,Sunny,42,1,14,14,14,14,301,15.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2017-04-16,2317.5,20,10,16,0.0,Sunny,32,0,16,15,15,5,172,16.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2017-04-17,2287.5,23,12,18,0.0,Sunny,37,3,18,17,17,13,215,16.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2017-04-18,2300.0,22,12,18,0.0,Sunny,28,0,18,17,17,15,312,16.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2017-04-19,2275.0,25,13,19,0.0,Sunny,21,0,19,19,19,7,192,16.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2017-04-20,2210.0,25,14,20,0.0,Sunny,21,0,20,20,20,12,255,16.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2017-04-21,2080.0,29,16,23,0.0,Sunny,17,0,22,23,22,13,99,16.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2017-04-22,2335.0,32,19,26,0.5,Sunny,18,1,25,26,25,20,187,16.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2017-04-23,2275.0,24,13,19,0.5,Sunny,46,2,20,19,19,22,292,17.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2017-04-24,2277.5,20,9,15,0.0,Sunny,42,0,15,14,14,15,331,17.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2017-04-25,2280.0,23,11,18,0.0,Sunny,35,1,18,18,18,14,156,17.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2017-04-26,2350.0,27,16,21,0.0,Sunny,27,5,21,21,21,11,122,17.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2017-04-27,2292.5,25,15,20,0.0,Sunny,35,2,20,20,20,12,238,17.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2017-04-28,2070.0,25,14,20,0.0,Sunny,21,3,19,19,19,13,296,17.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2017-04-29,2230.0,27,13,21,3.8,Sunny,17,1,20,21,21,9,260,17.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2017-04-30,2312.5,30,17,23,2.1,Light rain shower,23,27,23,23,23,14,217,18.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2017-05-01,2350.0,27,17,22,0.0,Partly cloudy,26,44,22,22,22,16,285,18.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2017-05-02,2345.0,25,16,20,0.6,Sunny,31,6,20,20,20,15,290,18.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2017-05-03,2350.0,24,15,19,0.0,Sunny,42,2,19,19,19,15,296,18.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2017-05-04,2265.0,24,13,19,0.0,Sunny,35,0,19,18,18,14,309,18.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2017-05-05,2102.5,24,13,19,0.0,Sunny,34,20,19,19,19,12,319,18.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2017-05-06,2320.0,25,14,19,0.0,Sunny,34,0,19,19,19,11,322,18.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2017-05-07,2357.5,27,14,20,0.0,Sunny,27,0,20,20,20,12,292,19.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2017-05-08,2400.0,28,15,23,0.0,Sunny,19,0,22,23,22,9,128,19.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2017-05-09,2535.0,33,19,26,0.0,Sunny,15,0,25,26,25,16,160,19.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2017-05-10,2560.0,32,21,26,0.0,Sunny,14,0,25,26,25,15,289,19.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2017-05-11,2460.0,31,20,25,0.0,Sunny,20,0,24,25,24,14,305,19.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2017-05-12,2135.0,28,16,22,0.0,Sunny,23,0,22,22,22,12,256,19.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2017-05-13,2460.0,30,17,24,0.0,Sunny,25,0,23,24,23,12,228,19.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2017-05-14,2570.0,32,20,27,0.0,Sunny,17,0,25,27,25,10,254,20.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2017-05-15,2525.0,33,22,27,0.0,Sunny,18,0,26,27,26,18,302,20.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2017-05-16,2582.5,31,19,25,0.0,Sunny,19,0,24,25,24,12,299,20.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2017-05-17,2565.0,31,18,25,0.0,Sunny,21,3,24,25,24,9,307,20.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2017-05-18,2595.0,33,19,27,0.0,Sunny,20,7,25,27,25,12,260,20.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2017-05-19,2205.0,30,18,25,0.4,Sunny,32,2,24,25,24,25,260,20.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2017-05-20,2427.5,25,15,19,0.0,Sunny,45,3,19,19,19,21,289,20.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2017-05-21,2370.0,23,12,18,0.0,Sunny,37,0,18,17,17,17,297,21.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2017-05-22,2420.0,27,13,21,0.0,Sunny,19,3,21,21,21,8,259,21.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2017-05-23,2412.5,26,17,21,0.0,Sunny,29,3,21,21,21,22,285,21.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2017-05-24,2360.0,25,13,20,0.0,Sunny,30,0,19,20,20,9,313,21.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2017-05-25,2297.5,28,16,22,0.0,Sunny,33,1,21,22,22,11,265,21.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2017-05-26,2195.0,26,15,21,0.0,Sunny,26,0,20,21,21,18,304,21.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2017-05-27,2270.0,29,16,24,0.0,Sunny,19,0,23,24,23,10,244,21.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2017-05-28,2350.0,30,19,24,0.0,Sunny,22,0,23,24,23,15,298,22.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2017-05-29,2425.0,32,18,25,0.0,Sunny,23,0,24,25,24,15,195,22.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2017-05-30,2430.0,33,20,26,0.0,Sunny,28,17,26,26,26,15,298,22.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2017-05-31,2360.0,32,22,26,0.1,Sunny,24,18,25,26,25,14,281,22.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2017-06-01,2255.0,27,17,21,0.0,Sunny,27,0,21,21,21,19,302,22.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2017-06-02,2065.0,25,14,20,0.0,Sunny,41,1,20,20,20,16,328,22.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,2017-06-03,2355.0,29,16,23,0.0,Sunny,33,0,23,23,23,9,260,22.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2017-06-04,2447.5,32,19,25,0.0,Sunny,33,0,25,25,25,13,251,23.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2017-06-05,2425.0,31,19,25,0.0,Sunny,30,0,24,25,24,17,319,23.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2017-06-06,2440.0,31,19,25,0.0,Sunny,20,0,24,25,24,15,314,23.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2017-06-07,2430.0,32,20,26,0.0,Sunny,13,2,25,26,25,10,317,23.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2017-06-08,2520.0,35,21,28,0.0,Sunny,16,0,27,28,27,9,246,23.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2017-06-09,2380.0,36,23,29,0.0,Sunny,22,0,28,29,28,15,322,23.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2017-06-10,2415.0,32,20,25,0.0,Sunny,36,0,25,25,25,17,304,23.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2017-06-11,2455.0,32,19,25,0.0,Sunny,29,0,25,25,25,10,325,24.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2017-06-12,2475.0,32,20,26,0.0,Sunny,34,0,25,26,25,12,247,24.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2017-06-13,2450.0,31,19,25,0.0,Sunny,29,0,24,25,24,16,313,24.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2017-06-14,2450.0,33,21,26,0.0,Sunny,28,2,26,26,26,19,266,24.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2017-06-15,2415.0,31,18,25,0.0,Sunny,34,1,24,25,24,8,268,24.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2017-06-16,2235.0,32,20,26,0.0,Sunny,37,0,26,26,26,14,333,24.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2017-06-17,2417.5,32,20,26,0.0,Sunny,29,0,25,26,25,15,319,24.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2017-06-18,2487.5,32,19,26,0.0,Sunny,24,0,25,26,25,12,326,25.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2017-06-19,2480.0,34,20,27,0.0,Sunny,21,0,26,27,26,14,312,25.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2017-06-20,2440.0,31,21,26,0.0,Sunny,32,0,26,26,26,20,297,25.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
